Date,2Y,3Y,5Y,10Y,2s10s_bp,3s10s_bp,2s5s_bp
2016-07-22,1.514,1.469,1.569,1.916,40.19999999999999,44.69999999999998,5.499999999999994
2016-07-25,1.525,1.478,1.58,1.923,39.80000000000001,44.50000000000001,5.500000000000016
2016-07-26,1.545,1.499,1.596,1.931,38.60000000000001,43.199999999999996,5.100000000000016
2016-07-27,1.573,1.526,1.627,1.963,39.000000000000014,43.7,5.400000000000005
2016-07-28,1.521,1.475,1.57,1.876,35.5,40.09999999999998,4.9000000000000155
2016-07-29,1.508,1.457,1.561,1.885,37.7,42.8,5.299999999999994
2016-08-01,,,,,,,
2016-08-02,1.424,1.37,1.482,1.83,40.600000000000016,46.0,5.800000000000005
2016-08-03,1.469,1.423,1.551,1.942,47.29999999999998,51.89999999999999,8.199999999999985
2016-08-04,1.474,1.431,1.566,1.957,48.30000000000001,52.6,9.200000000000008
2016-08-05,1.463,1.421,1.543,1.883,41.99999999999999,46.199999999999996,7.999999999999985
2016-08-08,1.489,1.447,1.581,1.967,47.8,52.0,9.199999999999985
2016-08-09,1.469,1.428,1.562,1.953,48.4,52.500000000000014,9.299999999999997
2016-08-10,1.429,1.388,1.514,1.882,45.29999999999998,49.4,8.499999999999996
2016-08-11,1.426,1.387,1.508,1.865,43.900000000000006,47.8,8.200000000000006
2016-08-12,1.453,1.417,1.549,1.922,46.899999999999984,50.499999999999986,9.599999999999987
2016-08-15,1.43,1.397,1.527,1.887,45.70000000000001,49.0,9.699999999999998
2016-08-16,1.415,1.387,1.519,1.893,47.8,50.6,10.399999999999988
2016-08-17,1.432,1.407,1.543,1.92,48.8,51.29999999999999,11.099999999999998
2016-08-18,1.421,1.397,1.532,1.885,46.4,48.8,11.099999999999998
2016-08-19,1.409,1.387,1.522,1.876,46.69999999999999,48.89999999999999,11.299999999999999
2016-08-22,1.439,1.417,1.554,1.92,48.09999999999999,50.29999999999999,11.5
2016-08-23,1.409,1.387,1.519,1.864,45.50000000000001,47.70000000000001,10.999999999999988
2016-08-24,1.409,1.387,1.522,1.857,44.8,47.0,11.299999999999999
2016-08-25,1.421,1.398,1.533,1.87,44.900000000000006,47.20000000000002,11.199999999999989
2016-08-26,1.432,1.408,1.541,1.869,43.7,46.10000000000001,10.899999999999999
2016-08-29,1.459,1.435,1.572,1.894,43.499999999999986,45.899999999999984,11.299999999999999
2016-08-30,1.444,1.413,1.545,1.853,40.900000000000006,43.99999999999999,10.099999999999998
2016-08-31,1.435,1.403,1.536,1.838,40.300000000000004,43.50000000000001,10.099999999999998
2016-09-01,1.458,1.422,1.556,1.858,40.000000000000014,43.600000000000016,9.800000000000008
2016-09-02,1.478,1.446,1.575,1.868,39.000000000000014,42.20000000000002,9.699999999999998
2016-09-05,1.49,1.454,1.591,1.908,41.79999999999999,45.4,10.099999999999998
2016-09-06,1.5,1.465,1.601,1.918,41.79999999999999,45.29999999999998,10.099999999999998
2016-09-07,1.467,1.432,1.559,1.843,37.59999999999999,41.1,9.199999999999985
2016-09-08,1.503,1.471,1.597,1.878,37.5,40.69999999999998,9.40000000000001
2016-09-09,1.551,1.526,1.665,1.982,43.10000000000001,45.599999999999994,11.40000000000001
2016-09-12,1.591,1.576,1.727,2.067,47.60000000000002,49.10000000000001,13.600000000000012
2016-09-13,1.579,1.593,1.747,2.079,50.00000000000002,48.60000000000002,16.800000000000015
2016-09-14,1.584,1.607,1.771,2.112,52.800000000000004,50.500000000000014,18.69999999999998
2016-09-15,1.59,1.633,1.788,2.124,53.400000000000006,49.10000000000001,19.799999999999997
2016-09-16,1.573,1.613,1.775,2.122,54.89999999999999,50.89999999999999,20.199999999999996
2016-09-19,1.615,1.647,1.804,2.133,51.800000000000004,48.6,18.900000000000006
2016-09-20,1.624,1.652,1.801,2.13,50.59999999999998,47.8,17.69999999999998
2016-09-21,1.612,1.644,1.797,2.145,53.29999999999999,50.10000000000001,18.499999999999982
2016-09-22,1.587,1.615,1.752,2.051,46.40000000000002,43.600000000000016,16.500000000000004
2016-09-23,1.601,1.616,1.735,2.014,41.29999999999998,39.79999999999997,13.400000000000013
2016-09-26,1.593,1.606,1.718,1.988,39.5,38.19999999999999,12.5
2016-09-27,1.604,1.616,1.725,1.987,38.3,37.1,12.1
2016-09-28,1.57,1.578,1.689,1.962,39.19999999999999,38.39999999999999,11.899999999999999
2016-09-29,1.58,1.579,1.69,1.988,40.79999999999999,40.900000000000006,10.999999999999988
2016-09-30,1.543,1.515,1.621,1.926,38.3,41.1,7.800000000000007
2016-10-03,,,,,,,
2016-10-04,1.6,1.58,1.701,2.041,44.09999999999998,46.09999999999999,10.099999999999998
2016-10-05,1.626,1.609,1.743,2.098,47.199999999999996,48.89999999999999,11.70000000000002
2016-10-06,1.645,1.628,1.763,2.134,48.89999999999999,50.6,11.799999999999988
2016-10-07,1.664,1.648,1.777,2.143,47.899999999999984,49.499999999999986,11.299999999999999
2016-10-10,1.675,1.668,1.798,2.158,48.29999999999999,49.0,12.3
2016-10-11,1.702,1.704,1.839,2.221,51.90000000000001,51.70000000000001,13.700000000000001
2016-10-12,1.74,1.751,1.884,2.279,53.89999999999999,52.800000000000004,14.399999999999991
2016-10-13,1.707,1.712,1.842,2.218,51.09999999999999,50.6,13.5
2016-10-14,1.727,1.74,1.867,2.237,51.0,49.70000000000001,13.99999999999999
2016-10-17,1.726,1.744,1.881,2.282,55.60000000000001,53.800000000000004,15.500000000000004
2016-10-18,1.722,1.748,1.897,2.306,58.400000000000006,55.800000000000004,17.500000000000004
2016-10-19,1.704,1.728,1.873,2.274,57.00000000000001,54.6,16.900000000000006
2016-10-20,1.652,1.695,1.855,2.263,61.1,56.79999999999998,20.300000000000008
2016-10-21,1.655,1.703,1.857,2.261,60.60000000000001,55.800000000000004,20.199999999999996
2016-10-24,1.639,1.68,1.832,2.216,57.70000000000002,53.60000000000002,19.300000000000004
2016-10-25,1.656,1.703,1.854,2.251,59.5,54.79999999999998,19.80000000000002
2016-10-26,1.686,1.732,1.878,2.244,55.800000000000026,51.200000000000024,19.199999999999996
2016-10-27,1.693,1.743,1.9,2.309,61.60000000000001,56.60000000000001,20.699999999999985
2016-10-28,1.682,1.751,1.921,2.354,67.20000000000002,60.30000000000002,23.90000000000001
2016-10-31,1.644,1.701,1.872,2.325,68.10000000000002,62.40000000000001,22.80000000000002
2016-11-01,1.673,1.728,1.902,2.36,68.69999999999999,63.19999999999999,22.899999999999988
2016-11-02,1.643,1.689,1.864,2.324,68.09999999999998,63.49999999999998,22.10000000000001
2016-11-03,1.629,1.668,1.839,2.279,64.99999999999999,61.1,20.999999999999996
2016-11-04,1.648,1.691,1.864,2.305,65.70000000000003,61.40000000000001,21.60000000000002
2016-11-07,1.657,1.699,1.876,2.325,66.80000000000001,62.60000000000001,21.899999999999984
2016-11-08,1.658,1.698,1.876,2.329,67.10000000000002,63.10000000000002,21.799999999999997
2016-11-09,1.558,1.571,1.746,2.197,63.9,62.60000000000001,18.799999999999994
2016-11-10,1.682,1.735,1.944,2.477,79.5,74.19999999999997,26.200000000000003
2016-11-11,1.711,1.77,1.989,2.542,83.09999999999998,77.19999999999997,27.800000000000004
2016-11-14,1.758,1.822,2.053,2.633,87.5,81.1,29.499999999999993
2016-11-15,1.769,1.833,2.064,2.634,86.5,80.1,29.500000000000014
2016-11-16,1.755,1.818,2.044,2.619,86.40000000000003,80.10000000000002,28.900000000000013
2016-11-17,1.713,1.777,1.996,2.544,83.1,76.70000000000002,28.29999999999999
2016-11-18,1.754,1.862,2.108,2.696,94.20000000000002,83.4,35.400000000000006
2016-11-21,1.742,1.85,2.097,2.661,91.9,81.1,35.5
2016-11-22,1.733,1.851,2.092,2.646,91.29999999999998,79.5,35.9
2016-11-23,1.752,1.879,2.141,2.679,92.69999999999999,79.99999999999999,38.9
2016-11-24,1.786,1.924,2.196,2.728,94.20000000000002,80.40000000000003,41.000000000000014
2016-11-25,1.784,1.921,2.193,2.737,95.30000000000001,81.60000000000001,40.900000000000006
2016-11-28,1.754,1.884,2.148,2.672,91.80000000000001,78.80000000000003,39.40000000000001
2016-11-29,1.773,1.904,2.159,2.68,90.70000000000003,77.60000000000002,38.59999999999999
2016-11-30,1.777,1.905,2.162,2.7,92.30000000000003,79.50000000000001,38.5
2016-12-01,1.809,1.939,2.217,2.759,95.0,81.99999999999999,40.80000000000001
2016-12-02,1.825,1.975,2.26,2.839,101.4,86.39999999999999,43.499999999999986
2016-12-05,1.797,1.934,2.215,2.772,97.49999999999999,83.79999999999998,41.79999999999999
2016-12-06,1.807,1.946,2.226,2.801,99.40000000000002,85.50000000000001,41.900000000000006
2016-12-07,1.763,1.897,2.179,2.776,101.29999999999998,87.89999999999998,41.599999999999994
2016-12-08,1.759,1.877,2.144,2.709,95.00000000000001,83.2,38.50000000000002
2016-12-09,1.794,1.919,2.2,2.794,100.0,87.5,40.600000000000016
2016-12-12,1.822,1.946,2.235,2.836,101.39999999999998,88.99999999999999,41.29999999999998
2016-12-13,1.805,1.913,2.192,2.803,99.8,88.99999999999999,38.700000000000024
2016-12-14,1.787,1.879,2.153,2.771,98.4,89.19999999999999,36.60000000000001
2016-12-15,1.845,1.956,2.244,2.847,100.2,89.1,39.90000000000003
2016-12-16,1.833,1.945,2.232,2.81,97.7,86.5,39.90000000000003
2016-12-19,1.879,1.996,2.276,2.841,96.20000000000002,84.50000000000001,39.69999999999998
2016-12-20,1.899,2.015,2.289,2.826,92.7,81.1,39.000000000000014
2016-12-21,1.905,2.026,2.292,2.801,89.60000000000001,77.50000000000003,38.69999999999998
2016-12-22,1.914,2.036,2.307,2.812,89.8,77.59999999999998,39.300000000000004
2016-12-23,1.944,2.066,2.336,2.851,90.7,78.50000000000001,39.19999999999999
2016-12-28,1.944,2.066,2.335,2.831,88.7,76.50000000000001,39.1
2016-12-29,1.89,2.01,2.272,2.758,86.80000000000001,74.80000000000003,38.19999999999999
2016-12-30,1.865,1.981,2.241,2.743,87.79999999999998,76.19999999999997,37.60000000000001
2017-01-03,1.852,1.97,2.232,2.73,87.79999999999998,76.0,38.000000000000014
2017-01-04,1.885,2.001,2.265,2.773,88.80000000000001,77.20000000000002,38.000000000000014
2017-01-05,1.85,1.962,2.223,2.723,87.29999999999998,76.1,37.299999999999976
2017-01-06,1.813,1.922,2.18,2.664,85.10000000000002,74.20000000000002,36.700000000000024
2017-01-09,1.866,1.982,2.244,2.746,87.99999999999999,76.4,37.80000000000001
2017-01-10,1.83,1.944,2.203,2.697,86.7,75.30000000000001,37.299999999999976
2017-01-11,1.829,1.943,2.203,2.714,88.5,77.1,37.39999999999999
2017-01-12,1.798,1.903,2.16,2.649,85.1,74.6,36.20000000000001
2017-01-13,1.826,1.935,2.197,2.675,84.89999999999998,73.99999999999997,37.1
2017-01-16,1.824,1.936,2.199,2.681,85.7,74.50000000000001,37.49999999999998
2017-01-17,1.833,1.948,2.207,2.679,84.59999999999998,73.1,37.39999999999999
2017-01-18,1.832,1.949,2.198,2.666,83.39999999999999,71.69999999999999,36.59999999999999
2017-01-19,1.86,1.996,2.254,2.743,88.29999999999998,74.69999999999999,39.39999999999999
2017-01-20,1.865,2.006,2.268,2.767,90.19999999999999,76.10000000000001,40.29999999999998
2017-01-23,1.85,1.988,2.246,2.743,89.29999999999998,75.49999999999999,39.599999999999994
2017-01-24,1.809,1.94,2.194,2.678,86.9,73.8,38.5
2017-01-25,1.81,1.94,2.201,2.714,90.39999999999999,77.4,39.1
2017-01-27,1.812,1.948,2.221,2.764,95.19999999999997,81.59999999999998,40.900000000000006
2017-01-30,1.79,1.919,2.186,2.71,92.0,79.1,39.599999999999994
2017-01-31,1.761,1.879,2.148,2.698,93.7,81.89999999999999,38.700000000000024
2017-02-01,1.787,1.899,2.171,2.719,93.19999999999999,81.99999999999999,38.39999999999999
2017-02-02,1.803,1.916,2.196,2.754,95.10000000000001,83.80000000000001,39.300000000000026
2017-02-03,1.827,1.946,2.223,2.779,95.19999999999999,83.3,39.599999999999994
2017-02-06,1.811,1.926,2.204,2.75,93.9,82.4,39.300000000000026
2017-02-07,1.789,1.897,2.162,2.682,89.3,78.49999999999999,37.3
2017-02-08,1.784,1.887,2.152,2.683,89.89999999999998,79.59999999999998,36.80000000000001
2017-02-09,1.76,1.858,2.116,2.628,86.80000000000001,77.0,35.60000000000001
2017-02-10,1.8,1.907,2.166,2.683,88.29999999999998,77.59999999999998,36.59999999999999
2017-02-13,1.786,1.896,2.158,2.693,90.7,79.70000000000002,37.19999999999999
2017-02-14,1.805,1.93,2.197,2.727,92.19999999999999,79.69999999999999,39.20000000000001
2017-02-15,1.838,1.978,2.267,2.777,93.9,79.90000000000002,42.899999999999984
2017-02-16,1.828,1.992,2.285,2.786,95.8,79.4,45.70000000000001
2017-02-17,1.83,1.994,2.287,2.794,96.39999999999999,80.0,45.69999999999999
2017-02-20,1.813,1.976,2.268,2.779,96.6,80.3,45.499999999999986
2017-02-21,1.825,1.987,2.28,2.789,96.40000000000002,80.2,45.499999999999986
2017-02-22,1.842,2.006,2.302,2.824,98.19999999999997,81.80000000000001,46.0
2017-02-23,1.807,1.966,2.262,2.775,96.8,80.89999999999999,45.50000000000001
2017-02-24,1.778,1.929,2.217,2.721,94.30000000000001,79.2,43.900000000000006
2017-02-27,1.784,1.92,2.205,2.702,91.8,78.2,42.1
2017-02-28,1.791,1.931,2.216,2.714,92.30000000000001,78.3,42.50000000000003
2017-03-01,1.825,1.988,2.277,2.793,96.80000000000003,80.50000000000001,45.20000000000002
2017-03-02,1.804,1.968,2.261,2.778,97.39999999999999,81.0,45.70000000000001
2017-03-03,1.808,1.977,2.271,2.798,99.0,82.1,46.29999999999998
2017-03-06,1.82,1.985,2.28,2.797,97.7,81.2,45.99999999999997
2017-03-07,1.841,2.005,2.298,2.811,97.0,80.60000000000001,45.70000000000001
2017-03-08,1.868,2.047,2.349,2.856,98.79999999999998,80.89999999999998,48.10000000000001
2017-03-09,1.89,2.081,2.39,2.922,103.20000000000003,84.10000000000002,50.00000000000002
2017-03-10,1.915,2.11,2.426,2.97,105.50000000000001,86.00000000000003,51.10000000000001
2017-03-13,1.891,2.08,2.395,2.929,103.79999999999998,84.89999999999998,50.4
2017-03-14,1.875,2.074,2.389,2.916,104.1,84.2,51.39999999999998
2017-03-15,1.879,2.074,2.394,2.912,103.3,83.80000000000001,51.500000000000014
2017-03-16,1.813,1.993,2.303,2.809,99.60000000000002,81.60000000000001,49.0
2017-03-17,1.821,2.009,2.329,2.854,103.30000000000001,84.50000000000001,50.800000000000026
2017-03-20,1.794,1.982,2.297,2.815,102.1,83.3,50.30000000000001
2017-03-21,1.789,1.973,2.286,2.802,101.30000000000001,82.89999999999999,49.70000000000001
2017-03-22,1.782,1.955,2.264,2.75,96.8,79.5,48.199999999999974
2017-03-23,1.767,1.936,2.252,2.738,97.10000000000001,80.2,48.499999999999986
2017-03-24,1.755,1.927,2.247,2.746,99.10000000000001,81.89999999999999,49.2
2017-03-27,1.74,1.901,2.216,2.703,96.29999999999998,80.19999999999999,47.60000000000002
2017-03-28,1.737,1.885,2.197,2.693,95.6,80.80000000000001,46.0
2017-03-29,1.756,1.904,2.221,2.719,96.29999999999998,81.5,46.50000000000001
2017-03-30,1.749,1.887,2.2,2.685,93.6,79.80000000000001,45.10000000000001
2017-03-31,1.757,1.898,2.209,2.691,93.39999999999999,79.3,45.20000000000002
2017-04-03,1.741,1.882,2.19,2.671,92.99999999999997,78.89999999999999,44.899999999999984
2017-04-04,1.716,1.852,2.144,2.602,88.6,74.99999999999997,42.80000000000002
2017-04-05,1.705,1.841,2.137,2.603,89.80000000000001,76.20000000000002,43.199999999999996
2017-04-06,1.686,1.814,2.105,2.577,89.1,76.29999999999998,41.900000000000006
2017-04-07,1.656,1.78,2.066,2.548,89.20000000000002,76.8,40.99999999999999
2017-04-10,1.658,1.788,2.075,2.573,91.5,78.49999999999999,41.700000000000024
2017-04-11,1.657,1.778,2.059,2.529,87.19999999999999,75.1,40.20000000000002
2017-04-12,1.644,1.761,2.038,2.5,85.60000000000001,73.9,39.39999999999999
2017-04-13,1.636,1.754,2.03,2.473,83.7,71.89999999999999,39.39999999999999
2017-04-18,1.635,1.761,2.044,2.488,85.3,72.7,40.900000000000006
2017-04-19,1.625,1.743,2.019,2.454,82.90000000000002,71.10000000000001,39.40000000000001
2017-04-20,1.651,1.775,2.056,2.504,85.3,72.9,40.5
2017-04-21,1.663,1.791,2.076,2.538,87.49999999999997,74.69999999999999,41.300000000000004
2017-04-24,1.671,1.81,2.103,2.597,92.6,78.69999999999999,43.20000000000002
2017-04-26,1.703,1.848,2.143,2.632,92.9,78.4,43.99999999999997
2017-04-27,1.689,1.831,2.123,2.613,92.39999999999999,78.2,43.40000000000002
2017-04-28,1.666,1.8,2.087,2.576,91.00000000000001,77.60000000000001,42.10000000000002
2017-05-01,1.673,1.806,2.096,2.576,90.3,77.0,42.300000000000004
2017-05-02,1.685,1.825,2.118,2.604,91.9,77.90000000000002,43.29999999999998
2017-05-03,1.681,1.817,2.107,2.591,91.00000000000001,77.40000000000002,42.600000000000016
2017-05-04,1.73,1.861,2.156,2.646,91.6,78.49999999999999,42.600000000000016
2017-05-05,1.726,1.863,2.157,2.65,92.39999999999999,78.69999999999999,43.10000000000001
2017-05-08,1.741,1.884,2.178,2.675,93.39999999999998,79.1,43.69999999999998
2017-05-09,1.741,1.884,2.182,2.686,94.49999999999999,80.2,44.09999999999998
2017-05-10,1.712,1.855,2.15,2.66,94.80000000000001,80.50000000000001,43.8
2017-05-11,1.699,1.837,2.129,2.654,95.49999999999999,81.69999999999999,42.99999999999999
2017-05-12,1.688,1.815,2.105,2.635,94.69999999999999,81.99999999999999,41.7
2017-05-15,1.664,1.786,2.07,2.593,92.9,80.69999999999999,40.599999999999994
2017-05-16,1.662,1.786,2.07,2.588,92.60000000000002,80.2,40.79999999999999
2017-05-17,1.631,1.749,2.026,2.534,90.29999999999998,78.49999999999997,39.49999999999998
2017-05-18,1.646,1.76,2.027,2.505,85.9,74.49999999999999,38.10000000000002
2017-05-19,1.627,1.741,2.005,2.482,85.50000000000001,74.10000000000001,37.79999999999999
2017-05-22,1.63,1.742,2.007,2.497,86.7,75.49999999999999,37.700000000000024
2017-05-23,1.616,1.708,1.972,2.453,83.69999999999997,74.49999999999999,35.59999999999999
2017-05-24,1.621,1.718,1.984,2.492,87.1,77.4,36.3
2017-05-25,1.599,1.69,1.951,2.447,84.80000000000001,75.70000000000002,35.20000000000001
2017-05-26,1.582,1.671,1.929,2.418,83.60000000000001,74.70000000000002,34.699999999999996
2017-05-29,1.592,1.682,1.934,2.424,83.19999999999999,74.2,34.19999999999999
2017-05-30,1.577,1.664,1.913,2.402,82.50000000000001,73.80000000000003,33.60000000000001
2017-05-31,1.558,1.646,1.893,2.396,83.79999999999998,75.0,33.5
2017-06-01,1.568,1.656,1.9,2.406,83.80000000000001,75.00000000000003,33.19999999999999
2017-06-02,1.585,1.678,1.92,2.422,83.70000000000002,74.40000000000002,33.5
2017-06-05,1.589,1.678,1.917,2.403,81.4,72.50000000000001,32.800000000000004
2017-06-06,1.57,1.658,1.894,2.383,81.3,72.50000000000001,32.399999999999984
2017-06-07,1.608,1.704,1.931,2.395,78.69999999999999,69.10000000000001,32.3
2017-06-08,1.615,1.714,1.947,2.416,80.1,70.19999999999999,33.20000000000001
2017-06-09,1.626,1.728,1.956,2.413,78.69999999999999,68.49999999999999,33.00000000000001
2017-06-13,1.625,1.727,1.952,2.412,78.69999999999999,68.49999999999999,32.699999999999996
2017-06-14,1.64,1.739,1.965,2.415,77.50000000000001,67.6,32.500000000000014
2017-06-15,1.654,1.744,1.956,2.371,71.7,62.7,30.200000000000003
2017-06-16,1.683,1.784,2.0,2.419,73.6,63.5,31.699999999999996
2017-06-19,1.693,1.795,2.011,2.42,72.69999999999999,62.5,31.800000000000004
2017-06-20,1.709,1.814,2.03,2.43,72.10000000000001,61.60000000000001,32.09999999999997
2017-06-21,1.688,1.794,2.009,2.404,71.6,60.999999999999986,32.099999999999994
2017-06-22,1.679,1.784,1.999,2.39,71.10000000000001,60.60000000000001,32.00000000000001
2017-06-23,1.68,1.785,1.999,2.385,70.49999999999999,59.999999999999986,31.900000000000016
2017-06-26,1.683,1.794,2.005,2.389,70.59999999999998,59.49999999999997,32.19999999999998
2017-06-27,1.672,1.783,1.988,2.369,69.70000000000003,58.60000000000003,31.600000000000005
2017-06-28,1.714,1.848,2.064,2.472,75.8,62.39999999999999,35.00000000000001
2017-06-29,1.726,1.883,2.104,2.52,79.4,63.7,37.80000000000001
2017-06-30,1.776,1.937,2.176,2.614,83.79999999999998,67.69999999999999,40.000000000000014
2017-07-03,1.773,1.941,2.193,2.625,85.2,68.39999999999999,42.000000000000014
2017-07-04,1.723,1.882,2.142,2.581,85.79999999999998,69.9,41.899999999999984
2017-07-05,1.734,1.898,2.159,2.588,85.4,69.00000000000001,42.499999999999986
2017-07-06,1.748,1.91,2.165,2.6,85.2,69.00000000000001,41.7
2017-07-07,1.79,1.97,2.238,2.69,89.99999999999999,72.0,44.8
2017-07-10,1.789,1.969,2.241,2.701,91.20000000000002,73.2,45.20000000000002
2017-07-11,1.812,1.992,2.26,2.713,90.10000000000001,72.10000000000001,44.799999999999976
2017-07-12,1.798,1.974,2.239,2.684,88.60000000000001,71.00000000000001,44.09999999999998
2017-07-13,1.771,1.935,2.2,2.651,87.99999999999999,71.59999999999998,42.90000000000003
2017-07-14,1.777,1.946,2.212,2.681,90.40000000000002,73.50000000000001,43.50000000000003
2017-07-17,1.79,1.956,2.223,2.697,90.7,74.10000000000001,43.29999999999998
2017-07-18,1.845,2.011,2.268,2.711,86.6,69.99999999999997,42.29999999999998
2017-07-19,1.842,2.008,2.262,2.691,84.89999999999998,68.29999999999998,41.99999999999999
2017-07-20,1.843,2.017,2.27,2.706,86.3,68.9,42.7
2017-07-21,1.776,1.949,2.208,2.666,88.99999999999999,71.69999999999999,43.20000000000002
2017-07-24,1.764,1.942,2.197,2.646,88.19999999999999,70.39999999999999,43.300000000000004
2017-07-25,1.772,1.951,2.207,2.659,88.69999999999997,70.79999999999997,43.499999999999986
2017-07-26,1.778,1.96,2.224,2.697,91.9,73.70000000000002,44.600000000000016
2017-07-27,1.753,1.925,2.185,2.658,90.5,73.29999999999998,43.20000000000002
2017-07-28,1.756,1.926,2.184,2.653,89.7,72.7,42.80000000000002
2017-07-31,1.739,1.907,2.165,2.649,90.99999999999999,74.2,42.599999999999994
2017-08-01,1.759,1.93,2.192,2.684,92.50000000000003,75.40000000000002,43.300000000000026
2017-08-02,1.753,1.922,2.185,2.677,92.40000000000002,75.50000000000001,43.20000000000002
2017-08-03,1.736,1.901,2.159,2.636,90.00000000000001,73.50000000000001,42.29999999999998
2017-08-04,1.73,1.894,2.145,2.591,86.10000000000002,69.70000000000003,41.5
2017-08-07,,,,,,,
2017-08-08,1.742,1.905,2.157,2.598,85.6,69.29999999999998,41.5
2017-08-09,1.759,1.926,2.176,2.614,85.5,68.8,41.700000000000024
2017-08-10,1.767,1.937,2.187,2.629,86.20000000000002,69.19999999999999,41.99999999999999
2017-08-11,1.726,1.887,2.133,2.561,83.5,67.39999999999999,40.7
2017-08-14,1.746,1.909,2.155,2.591,84.50000000000001,68.20000000000002,40.89999999999998
2017-08-15,1.765,1.929,2.178,2.622,85.7,69.29999999999998,41.300000000000004
2017-08-16,1.781,1.95,2.197,2.637,85.60000000000001,68.7,41.600000000000016
2017-08-17,1.773,1.941,2.185,2.617,84.4,67.6,41.20000000000002
2017-08-18,1.758,1.924,2.165,2.593,83.5,66.9,40.7
2017-08-21,1.778,1.945,2.186,2.615,83.70000000000002,67.00000000000001,40.79999999999999
2017-08-22,1.788,1.955,2.195,2.62,83.2,66.5,40.69999999999998
2017-08-23,1.807,1.976,2.216,2.649,84.2,67.30000000000001,40.90000000000003
2017-08-24,1.785,1.947,2.186,2.611,82.60000000000002,66.40000000000002,40.1
2017-08-25,1.795,1.956,2.197,2.621,82.60000000000001,66.5,40.20000000000002
2017-08-28,1.823,1.987,2.226,2.642,81.89999999999999,65.49999999999999,40.300000000000004
2017-08-29,1.805,1.96,2.194,2.603,79.80000000000003,64.30000000000003,38.9
2017-08-30,1.84,1.997,2.234,2.658,81.79999999999998,66.09999999999998,39.39999999999999
2017-08-31,1.848,2.007,2.247,2.693,84.5,68.6,39.89999999999998
2017-09-01,1.82,1.977,2.213,2.638,81.79999999999998,66.09999999999998,39.300000000000004
2017-09-04,1.799,1.949,2.183,2.605,80.60000000000001,65.6,38.39999999999999
2017-09-05,1.847,2.0,2.231,2.655,80.79999999999998,65.49999999999999,38.39999999999999
2017-09-06,1.804,1.948,2.175,2.58,77.60000000000001,63.20000000000001,37.09999999999998
2017-09-07,1.843,1.987,2.214,2.62,77.70000000000002,63.3,37.1
2017-09-08,1.825,1.958,2.175,2.561,73.6,60.3,34.999999999999986
2017-09-11,1.835,1.965,2.186,2.586,75.1,62.09999999999998,35.099999999999994
2017-09-12,1.843,1.978,2.207,2.623,78.00000000000003,64.50000000000003,36.39999999999999
2017-09-13,1.863,2.006,2.236,2.654,79.1,64.80000000000001,37.300000000000026
2017-09-14,1.887,2.047,2.292,2.71,82.3,66.29999999999998,40.49999999999998
2017-09-15,1.914,2.078,2.32,2.725,81.10000000000002,64.70000000000002,40.599999999999994
2017-09-18,1.953,2.122,2.373,2.782,82.89999999999999,66.00000000000001,42.000000000000014
2017-09-19,1.969,2.143,2.392,2.796,82.69999999999997,65.3,42.29999999999998
2017-09-20,1.974,2.151,2.401,2.811,83.7,66.00000000000001,42.69999999999998
2017-09-21,1.957,2.142,2.393,2.81,85.3,66.80000000000001,43.59999999999997
2017-09-22,1.94,2.122,2.373,2.776,83.59999999999998,65.39999999999999,43.300000000000026
2017-09-25,1.941,2.125,2.375,2.784,84.29999999999997,65.89999999999998,43.39999999999999
2017-09-26,1.926,2.107,2.357,2.756,82.99999999999999,64.89999999999996,43.10000000000003
2017-09-27,1.927,2.107,2.359,2.772,84.49999999999997,66.49999999999996,43.199999999999996
2017-09-28,1.96,2.144,2.405,2.844,88.39999999999999,69.99999999999997,44.499999999999986
2017-09-29,1.939,2.116,2.38,2.825,88.60000000000001,70.9,44.09999999999998
2017-10-02,,,,,,,
2017-10-03,1.941,2.116,2.383,2.828,88.69999999999997,71.19999999999997,44.199999999999996
2017-10-04,1.927,2.097,2.363,2.793,86.60000000000001,69.60000000000002,43.599999999999994
2017-10-05,1.895,2.059,2.326,2.768,87.29999999999998,70.89999999999996,43.10000000000001
2017-10-06,1.917,2.088,2.357,2.804,88.69999999999997,71.59999999999998,44.000000000000014
2017-10-09,1.908,2.078,2.347,2.809,90.10000000000002,73.10000000000004,43.900000000000006
2017-10-10,1.932,2.098,2.366,2.82,88.79999999999998,72.2,43.40000000000002
2017-10-11,1.935,2.099,2.363,2.805,87.00000000000001,70.6,42.8
2017-10-12,1.93,2.091,2.371,2.79,86.00000000000001,69.89999999999998,44.10000000000001
2017-10-13,1.92,2.083,2.358,2.781,86.10000000000002,69.8,43.80000000000002
2017-10-16,1.898,2.058,2.328,2.736,83.80000000000003,67.80000000000004,42.99999999999999
2017-10-17,1.905,2.068,2.339,2.752,84.69999999999997,68.39999999999998,43.39999999999999
2017-10-18,1.889,2.05,2.317,2.714,82.5,66.40000000000002,42.80000000000002
2017-10-19,1.926,2.09,2.356,2.754,82.80000000000001,66.40000000000002,42.99999999999999
2017-10-20,1.936,2.101,2.367,2.769,83.30000000000001,66.80000000000001,43.10000000000001
2017-10-23,1.943,2.102,2.373,2.79,84.7,68.80000000000001,43.000000000000014
2017-10-24,1.929,2.084,2.354,2.765,83.60000000000001,68.10000000000001,42.50000000000001
